Action,Tier,Reason,Survivor Company,Survivor City,Survivor Phone,Survivor Stage,Survivor Status,Survivor Activities,Survivor Symphony ID,Survivor DB ID,Loser Company,Loser City,Loser Phone,Loser Stage,Loser Status,Loser Activities,Loser Symphony ID,Loser DB ID
,REVIEW,"same contact, different phone",AdventHealth New Smryna Beach,New Smyrna Beach,386-424-5000,closed_won,customer,0,41213194-a93f-efde-45c8-68d2d72d4d1d,9907eac5-a08b-4271-b930-8828c7b94230,RHF the Cloisters,Deland,470-529-9293,new_lead,prospect,0,ce7a28cd-a202-be81-7183-623e1ff9a578,87d5228f-08e2-4888-bc75-836d04e218d9
,REVIEW,"same contact, different phone",Arby's,Ormond Beach,386-615-7612,new_lead,prospect,0,a6d93d94-4433-1745-ade5-520bbefa177f,68cf0a54-ec2d-4cc2-8be5-b318f3858008,Taco Bell,South Daytona,386-788-8990,new_lead,prospect,0,e98a0ed2-1d01-e71d-5699-520bc96a75b3,646bc90e-1378-440d-bbc0-7d14082a03e7
,REVIEW,"same contact, different phone",Wendy's,Daytona Beach,386-258-8700,new_lead,prospect,0,ac1737ea-2e49-ada6-2b26-520bc914583c,cdab6e6d-2c68-4400-9140-dbc0c083ce95,Taco Bell,South Daytona,386-788-8990,new_lead,prospect,0,e98a0ed2-1d01-e71d-5699-520bc96a75b3,646bc90e-1378-440d-bbc0-7d14082a03e7
,REVIEW,"same contact, different phone",Steak 'n Shake,Orange City,386-774-5440,new_lead,customer,0,b208269a-4a12-e93b-09f9-520bc80dc7a7,588d0925-880e-492f-b8c0-79087581c42f,"Steak N Shake Operations, Inc",Melbourne,321-953-3080,new_lead,prospect,0,b04646ef-9a6e-762d-5603-5555c6b1ce07,62f87c07-1c1e-47be-917c-e22fd8a1edc4
,REVIEW,"same contact, different phone",D I G A Homegrown Bistro,Melbourne,321-254-5001,new_lead,prospect,0,d99c29d9-e4c4-edeb-5a68-52d4229a2bc4,c3f94a2d-2982-4106-a752-17a4e3014964,Tuscany Grill,Melbourne,321-757-7220,new_lead,prospect,0,9f75856e-609b-a20c-4a44-52d42c026eaa,58bf14a7-58d5-40f5-ad48-9b6c1da8810b
,REVIEW,"same contact, different phone",Rock the Guac,Cocoa beach,321-501-0711,new_lead,prospect,0,22cb415c-3eab-794c-6789-61df792fa222,7a928f16-1efc-491e-aaef-5937da45bafe,Poke Fin,Cocoa Beach,3216135218,new_lead,prospect,0,3a840c95-7629-5886-7f9b-698e645ae2cd,ebfde5d4-0e38-4da8-9e3a-aec38dc993cd
,REVIEW,"same contact, different phone",Red Ginger,Melbourne,321-757-0401,new_lead,prospect,0,74016378-e3f4-67fd-e9ca-52d429b60b3c,0fea165d-2302-49d7-b18d-c90a000e13af,Red Ginger Suntree,Melbourne,3212421167,new_lead,prospect,0,a78ef06e-d2aa-adc4-3271-698e645b00ee,9f941013-6d15-4653-96d5-384eb7583bc7
,REVIEW,"same contact, different phone",Perkins Restaurant & Bakery,Deland,386-785-0071,new_lead,prospect,0,c9418739-55c3-cdb1-a6f2-520bc75a7d3f,5a3ef217-7b91-4119-a07b-254200431bd8,Perkins,Viera,3217525200,new_lead,prospect,0,d8604311-773e-3351-b293-698e637c62ec,b7ca8e4f-846f-4a7a-88e7-0b70aa2f1b80
,REVIEW,"same contact, different phone",Rebellion Beachside Bar & Bistro,Cocoa Beach,(321) 613-2210,new_lead,prospect,0,720d52a0-f1bf-dfbd-9ae1-6719258be535,5689d1f8-48d7-44e0-b6e2-8bbbd1f69ee4,Rebellion Beachside Bar & Bistro/Rebellion Cantina,Cocoa Beach,(321) 806-3169,new_lead,prospect,0,84ddc588-a4d8-adf2-e466-67192571b396,7571db77-76bc-4699-8368-59086ea3ec23
,REVIEW,"same contact, different phone",Mima's Cafe & Tea Bar,Kennedy Spc Ctr,321-867-7536,new_lead,prospect,0,b1ddb73f-5772-0fb9-264c-644976524729,740faacd-a7fe-498f-8fba-7976aca4a9c7,Mima's,Indialantic,321-372-1098,new_lead,prospect,0,18fce373-80c0-52c4-da73-6449760860ee,4f3ae84a-0c7c-43ce-8e6c-2bb1a9138e34
,REVIEW,"same contact, different phone",Golden Corral Buffet & Grill,Port Orange,386-506-5357,new_lead,prospect,0,4ee16998-cfdc-e955-c6ec-520bc2aa022d,30609dfe-8edd-4782-802c-4f83d856e521,Golden Corral,Palm Bay,3217224142,new_lead,prospect,0,234ed913-a6a9-e578-62d1-698e63ac7d7c,9f10ac80-aa49-49bb-939a-37cdefbc6ca3
,REVIEW,"same contact, different phone",Grand China,Deland,386-738-8678,new_lead,prospect,0,225fc5ae-e00f-5a89-74d9-520bc2397db1,021f188b-31ba-4dcd-892e-87c805c93744,Ginger & Garlic,Rockledge,321-632-8888,new_lead,prospect,0,36d64ac2-9ec7-1ecf-d006-6449769fb7c5,cc291a47-53a0-4f4f-9283-582418cd52b3
,REVIEW,"same contact, different phone",Haru Sushi Bar & Grill,Indialantic,321-725-6100,new_lead,prospect,0,48d5f889-5395-1668-d5fc-52d42459c5e6,5bb50e4c-c74b-4858-a080-f7b05f0b8532,Yellow Dog Cafe,Malabar,321-956-3334,new_lead,prospect,0,a41bad0c-e8c4-cf36-3bc1-52d42c1d1492,6d564850-e6c9-441a-9e83-e344fcc6c06e
,REVIEW,"same contact, different phone",Chick-Fil-A,Edgewater,386-478-1490,new_lead,prospect,0,ea3474bf-5a34-3f61-e20b-520bc0403af0,2a08fe64-0c9d-46c4-8069-58237f93936d,Chick-Fil-A - West Melbourne,West Melbourne,321-733-7110,qualified,prospect,0,e3f2016b-1494-71a0-d0b7-52d420537063,3d3f3013-ac67-488c-9f98-0fb26739b486
,REVIEW,"same contact, different phone",Fiesta Azteca Mexican Rstrnt,Melbourne,321-725-1441,new_lead,prospect,0,a554198e-b434-299f-d041-52d4236978fd,74518291-1835-466b-b3b1-624034351c88,Fiesta Jalisco,Indian Hrbr Bch,3214283509,new_lead,prospect,0,accf7ef8-4358-62ea-5b0b-698e63f4dac3,6371673e-38d6-4c6f-ab39-73d4cdbff14f
,REVIEW,"same contact, different phone",Fiesta Azteca Mexican Rstrnt,Melbourne,321-725-1441,new_lead,prospect,0,a554198e-b434-299f-d041-52d4236978fd,74518291-1835-466b-b3b1-624034351c88,Sergio's Tacos,Melbourne,(321) 225-8954,new_lead,prospect,0,28559fb1-47c6-d222-3e6e-66bd19e16cb0,537b5a14-dede-4512-a828-6199c5e5e7a2
,REVIEW,"same contact, different phone",Fiesta Azteca Mexican Rstrnt,Melbourne,321-725-1441,new_lead,prospect,0,a554198e-b434-299f-d041-52d4236978fd,74518291-1835-466b-b3b1-624034351c88,Fiesta Azteca Of Suntree,Melbourne,321-255-2185,new_lead,prospect,0,5e884679-b29c-d2ba-7102-52d42358d28d,c11296a0-6ac7-4221-b7ab-d7bf3ae7f71d
,REVIEW,"same contact, different phone",Fiesta Azteca Of Suntree,Melbourne,321-255-2185,new_lead,prospect,0,5e884679-b29c-d2ba-7102-52d42358d28d,c11296a0-6ac7-4221-b7ab-d7bf3ae7f71d,Sergio's Tacos,Melbourne,(321) 225-8954,new_lead,prospect,0,28559fb1-47c6-d222-3e6e-66bd19e16cb0,537b5a14-dede-4512-a828-6199c5e5e7a2
,REVIEW,"same contact, different phone",City Tropics Bistro,Indialantic,321-723-1300,new_lead,prospect,0,ab950fc9-0d6d-ea7f-da12-52d421ab109f,91c3de2c-1381-450b-b8c9-191771ea4120,Djon's Steak & Lobster House,Melbourne Beach,3217222737,new_lead,prospect,0,ee312831-24fd-4629-40d2-698e63ff29e6,b0ebca09-d3f4-423a-bd2d-576309423b1a
,REVIEW,"same contact, different phone",City Tropics Bistro,Indialantic,321-723-1300,new_lead,prospect,0,ab950fc9-0d6d-ea7f-da12-52d421ab109f,91c3de2c-1381-450b-b8c9-191771ea4120,Djon's,Melbourne Beach,321-722-2737,new_lead,prospect,0,474c7d71-93b0-2ce6-7c93-52d422b5898b,76bbc9a5-3a91-445c-91fc-ed7f3a78679c
,REVIEW,"same contact, different phone",Checkers Drive-In Restaurant,De Land,386-943-9277,new_lead,prospect,0,c3580148-d3e6-aea0-aaff-520bc0dafd85,985416b2-1813-4266-939d-9872c5f9e743,Checkers,Melbourne,321-242-9902,new_lead,prospect,0,bac1bc00-6171-34e0-8d01-6449754353e8,1e7b924e-9bcd-4274-b651-22d41508b702
,REVIEW,"same contact, different phone",Thrifty Specialty Produce,Melbourne,321-426-7509,closed_lost,prospect,0,3e8b96b3-1081-c8ca-315a-57d0408d34c0,23c5e98d-472f-4c75-ad47-f4d4dc4d49c8,Thrifty Specialty Produce & Meats,Palm Bay,321-726-8007,new_lead,prospect,0,dcd90777-3768-a703-a01b-57bc5699eb0d,3456890b-0bd3-4392-8ac8-c1aa54473417
,REVIEW,"same contact, different phone",Palm Cottages,Rockledge,321-633-1536,new_lead,prospect,0,189861bc-724a-995e-9ce5-52d41d28a27a,5b4165d6-22c1-469d-bd40-d476f60bd251,Brevard Senior Living Inc,Melbourne,3215570396,new_lead,prospect,0,69daf165-67cf-d5d3-d34d-698e635ae178,7ef78f7d-7d1f-41aa-ae26-6700dce38308
,REVIEW,"same contact, different phone",Banzai Restaurant,Melbourne,321-757-8517,new_lead,prospect,0,bbcf2e02-b8f6-d6cf-6e23-52d41e8c3df0,0c3b3766-58ff-4c2b-900c-0a43d961215f,Banzai Sushi & Thai,Melbourne,321-757-5804,new_lead,prospect,0,265f3c51-932c-e3e6-4daa-6449758bac25,626d0946-ecde-45b1-8ad9-e055fd646af8
,REVIEW,"same contact, different phone",Brookdale Fax,Melbourne,321-733-8839,new_lead,prospect,0,de4958e5-cd13-fa0b-0aa7-6449758c5961,d32a1ce4-9964-4866-9987-5e1d02c88cbd,Brookdale Melbourne,Melbourne,3217337111,new_lead,prospect,0,db0ebe9a-407b-c7be-abec-698e63d5d2ed,a7268e63-732d-4d46-8883-fa54f73d56ef
,REVIEW,"same contact, different phone",Dog House Pizza,Melbourne,773-984-8485,new_lead,prospect,0,41c83396-4856-023b-016f-5b58b947336d,ace8e23b-e124-40be-bd66-5fdcb02dc198,Doghouse Pizza,Melbourne,3216103050,new_lead,prospect,0,6a9d2dc5-4454-d550-2f7f-698e63c849f6,df624ce4-2f4c-4158-8564-095f19ee527d
,REVIEW,"same contact, different phone",Viera Health & Rehab Ctr,Melbourne,321-752-1000,new_lead,prospect,0,dad9467a-0f71-a7e3-cf18-6449750bb8da,a344f570-dbc9-4da6-92df-85086ca28c6b,Palms Rehabilitation-Hlthcr,Palm Bay,3217220660,new_lead,prospect,0,c2e203ff-a26c-fb43-fcb1-698e614875df,89f664d4-2599-4304-857b-177d364deb1e
,REVIEW,"same contact, different phone",Island Health & Rehab Ctr,Merritt Island,321-453-0202,new_lead,prospect,0,1039be4c-227a-abd6-be91-52d41c661edd,8b8c2703-4577-4560-bb35-041f5cf68b9c,Viera Health & Rehab Ctr,Melbourne,321-752-1000,new_lead,prospect,0,dad9467a-0f71-a7e3-cf18-6449750bb8da,a344f570-dbc9-4da6-92df-85086ca28c6b
,REVIEW,"same contact, different phone",Island Health & Rehab Ctr,Merritt Island,321-453-0202,new_lead,prospect,0,1039be4c-227a-abd6-be91-52d41c661edd,8b8c2703-4577-4560-bb35-041f5cf68b9c,Palms Rehabilitation-Hlthcr,Palm Bay,3217220660,new_lead,prospect,0,c2e203ff-a26c-fb43-fcb1-698e614875df,89f664d4-2599-4304-857b-177d364deb1e
,REVIEW,"same contact, different phone",West Melbourne Health & Rehab,West Melbourne,321-725-4440,new_lead,prospect,0,59ecf722-591a-3bcb-9587-52d41c8242e0,ee598b00-187c-4d49-bec4-f884a84c4f54,Titusville Rehab & Nursing,Titusville,321-269-5720,new_lead,prospect,0,bbac1a20-979d-c356-1bf2-52d41d147ec4,3b075fbd-9594-4c39-8030-14153f47e4be
,REVIEW,"same contact, different phone",Cocoa Beach Suites,Cocoa Beach,3217836868,new_lead,prospect,0,307ad4fb-dbec-ff4c-16a3-698e627891b4,975b107e-163b-4b24-b902-3e668de90f28,Four Points By Sheraton Cocoa,Cocoa Beach,3217838717,new_lead,prospect,0,1121ffcf-ea2c-d09d-59e8-698e620f9e4c,5e256e63-6f87-429b-8dbf-affdce8651a4
,REVIEW,"same contact, different phone",Hampton Inn-Cocoa Beach,Cocoa Beach,321-799-4099,new_lead,prospect,0,1e6870b8-afe2-2cd6-e08b-6449757bda27,b7915a16-c6fd-4900-b807-ad0d00cad339,Courtyard Cocoa Beach Cpe,Cocoa Beach,3217844800,new_lead,prospect,0,15ab5943-7997-c176-2e69-698e6260d7a9,807ac0c3-2df9-4df8-bcff-6fcb2356c32d
,REVIEW,"same contact, different phone",Courtyard,Daytona Beach,386-255-3388,new_lead,prospect,0,a4a74a2d-f4aa-b4ca-77f5-520bbb71c344,df30db92-e6b9-4f8b-8c14-cff418afa946,Courtyard Cocoa Beach Cpe,Cocoa Beach,3217844800,new_lead,prospect,0,15ab5943-7997-c176-2e69-698e6260d7a9,807ac0c3-2df9-4df8-bcff-6fcb2356c32d
,REVIEW,"same contact, different phone",Courtyard,Daytona Beach,386-255-3388,new_lead,prospect,0,a4a74a2d-f4aa-b4ca-77f5-520bbb71c344,df30db92-e6b9-4f8b-8c14-cff418afa946,Hampton Inn-Cocoa Beach,Cocoa Beach,321-799-4099,new_lead,prospect,0,1e6870b8-afe2-2cd6-e08b-6449757bda27,b7915a16-c6fd-4900-b807-ad0d00cad339
,REVIEW,"same contact, different phone",Oakwood Gardens,Deland,386-734-8614,new_lead,prospect,0,3f8569c8-b541-d6ef-c902-520bbc5204a7,63a2139e-e3fc-4237-905e-25270cfe9c05,Element Melbourne Oceanfront,Indialantic,3217750075,new_lead,prospect,0,636592c8-ca69-60d9-8897-698e62f8f808,e8d3ac9b-ace8-4950-ad62-5e5a028f95c1
,REVIEW,"same contact, different phone",Hilton Melbourne FL,Melbourne,3217680200,new_lead,prospect,0,9bf72c87-065b-261d-ba81-698e622be7a1,d499bd26-eabe-45a4-ad4a-1686204421b2,Hilton Melbourne Beach Ocnfrnt,Indialantic,3217775000,new_lead,prospect,0,851d0185-7340-35da-ec43-698e623db2bd,9c6d390a-9cec-40d1-b4c0-3db292de7002
,REVIEW,"same contact, different phone",Winn-Dixie,Daytona Beach,386-253-7713,new_lead,prospect,0,ef110edd-949a-8851-6b11-520bba849dd4,b9cfffce-d154-4707-8e52-49c251742bc5,NSB Fish House,New Smyrna Beach,386-957-4813,new_lead,prospect,0,2a63488f-cf33-3360-bab2-520bc6f8d441,4af07a1d-b81c-4c59-b28d-bc6127f715a3
,REVIEW,"same contact, different phone",Loyal Order Of Moose,Merritt Island,321-452-8383,new_lead,prospect,0,8e707aa0-ec6e-90ad-a273-644975f9630a,1ff8b3b1-3046-4fe1-a33d-36f2daeebce9,Loyal Order-Moose Lodge #1767,Sebastian,7726645725,new_lead,prospect,0,1a93b940-94a6-bda7-a1f8-698e62d0c044,278b87b4-3fca-44e9-8047-d0d540260c55
,REVIEW,"same contact, different phone",Spessard Holland Golf Course,Melbourne Beach,321-953-8099,new_lead,prospect,0,f806015e-8ef4-92a7-ca55-52d41969c968,e0d763c8-638f-40ee-8ff5-d171aae839b0,Habitat Golf Course,Malabar,3219526312,new_lead,prospect,0,28d8103b-e452-7b14-7739-698e6207871d,a8682ea3-0254-4979-837b-0408f0330c6a
,REVIEW,"same contact, different phone",Publix Super Market,Deltona,386-789-1543,new_lead,prospect,0,daab324b-f8a8-fb3d-7dc0-520bbae67740,411cdb0b-2437-4873-919b-c482bb7c1e23,Publix,Titusville,321-267-9606,new_lead,prospect,0,d4759558-039a-4882-6390-64497572789b,d3fa7b04-4ad3-452d-8d83-b2d9821f1620
,REVIEW,"same contact, different phone",Kangaroo Express,Deltona,407-330-3716,new_lead,prospect,0,fa290639-a852-ce88-2991-520bb80b132f,d7f65ea9-3f30-4ff9-a3b1-6dedf5364544,Circle K,Melbourne,321-428-5020,new_lead,prospect,0,856909d0-f69f-b3a3-580c-64497524c7e4,5fb2b063-24ac-4234-a088-e02e0399dcd3
,REVIEW,"same contact, different phone",Grill Depot,Deltona,386-789-4461,new_lead,prospect,0,e182ee54-d1e4-b3aa-73de-520bc392f2b8,240f6a77-6583-4c15-b222-a478fcbd29b1,Circle K,Melbourne,321-428-5020,new_lead,prospect,0,856909d0-f69f-b3a3-580c-64497524c7e4,5fb2b063-24ac-4234-a088-e02e0399dcd3
,REVIEW,"same contact, different phone",Kangaroo Express,Deltona,407-330-3716,new_lead,prospect,0,fa290639-a852-ce88-2991-520bb80b132f,d7f65ea9-3f30-4ff9-a3b1-6dedf5364544,Grill Depot,Deltona,386-789-4461,new_lead,prospect,0,e182ee54-d1e4-b3aa-73de-520bc392f2b8,240f6a77-6583-4c15-b222-a478fcbd29b1
,REVIEW,"same contact, different phone",South Mainland Community Ctr,Sebastian,772-663-8748,new_lead,prospect,0,29a7fbef-fad2-c390-2a3f-52d41b55d096,576998f2-6b5f-4d56-bc46-3f5cb9f83f78,Valkaria Airport-X59,Malabar,3219524590,new_lead,prospect,0,a193f423-dfda-49ad-a153-698e61f06926,e29cbb83-092d-496f-8678-a95415b0af48
,REVIEW,"same contact, different phone",DD Melbourne Village,Melbourne,321-312-4612,new_lead,prospect,0,96b98b7f-2127-6125-3341-644975fe03ee,0fdfdca0-cde0-4041-9abb-431fbe3e44d6,Dunkin',Cocoa Beach,321-784-0426,new_lead,prospect,0,9778a5b7-df26-262c-835c-6449754c80cd,b4daf963-f20c-4ad5-be74-fcd643367f2d
,REVIEW,"same contact, different phone",Walmart Supercenter,Orange City,386-774-5730,new_lead,prospect,0,d29d0e33-22d5-7911-1c81-520bb9ad1fa6,7e7012a2-f01d-4a3f-9f66-684169efcf5f,Walmart,Indian Hrbr Bch,321-777-5504,new_lead,prospect,0,c3f0dc52-884b-ccec-c252-64497551ca06,3bf75646-73e4-47fc-b255-727df6274839
,REVIEW,"same contact, different phone",Angell & Phelps Cafe-Catering,Daytona Beach,386-252-6531,new_lead,prospect,0,15eedb37-3cf8-677f-5800-520bb7db3331,330d4270-7c41-4934-bb7b-37c99b3af233,Merritt Island Presbyterian,Merritt Island,3214525689,new_lead,prospect,0,aae2cf7d-cefc-852c-266c-698e61844f96,28671bd9-d4cb-43e2-8af2-ac1526c5825d
,REVIEW,"same contact, different phone",Chick-Fil-A,Merritt Island,321-454-3974,closed_lost,prospect,0,c9687632-b31e-9393-6311-52d420f47d3b,73a0b9fe-6f30-4c8c-89b8-8b87498d14e1,Kersh's Quiver Inc,Merritt Island,3214593521,new_lead,prospect,0,1315d802-5bf4-281a-ca32-698e61e803af,84f617f4-eef8-484f-b7ea-cb746643153d
,REVIEW,"same contact, different phone",Publix Super Market,Deltona,386-789-1543,new_lead,prospect,0,daab324b-f8a8-fb3d-7dc0-520bbae67740,411cdb0b-2437-4873-919b-c482bb7c1e23,Wet Spot,Palm Bay,321-728-3055,new_lead,prospect,0,bb8d1a86-5cb8-8492-26ac-52d417d8b80f,5ae18936-ab10-4616-ba50-3c8ff13ad16c
,REVIEW,"same contact, different phone",Destination Downtown Food Hall,Cocoa Beach,(321) 399-1234,new_lead,prospect,0,8cd08fca-b363-331e-a522-67192500e2c1,fbb91984-e190-4d7e-a003-eb1100a1e04c,Destination Food Hall,Cape Canaveral,(321) 224-3663,new_lead,prospect,0,60037ab3-620d-87de-a9c1-6985158b155e,141a356c-a9e5-441f-9878-ea021a914c8a
,REVIEW,"same contact, different phone",The Filling Cafe,Cocoa,321-301-4055,new_lead,customer,0,,3f95708d-fe23-4ecb-a3a8-921e23e8ce7b,The Filling Station Cafe,Cocoa,,new_lead,prospect,0,87e396a3-a86a-d6b8-b085-67b62c3b0ade,41684230-80ed-47f6-8075-9cff6243a9bd
,REVIEW,"same contact, different phone",Rocket Diner 321,Melbourne,(386) 627-6525,new_lead,prospect,0,778b2db5-98a9-0dd4-b8a9-66bd1914ab12,2b67bf05-bada-43b5-b894-c760ea0e86a0,Rocket 321,Melbourne,,new_lead,prospect,0,e8737a60-97d6-aeac-8b06-677e996da169,15752171-c13c-47e5-8614-a8be085b9903
,REVIEW,"same contact, different phone",TNT BBQ and Grill,Melbourne,321-634-4360,new_lead,customer,0,,fbac3f5e-b4f4-4bdd-b807-252650adde99,TNT BBQ,Melbourne,954-540-8620,new_lead,prospect,0,e28ed727-e3e1-4bf1-99ba-8a324472f0e3,7099cdbb-de20-4437-90f2-3eb52b161a8b
,REVIEW,"same contact, different phone",TNT BBQ and Grill,Melbourne,321-634-4360,new_lead,customer,0,,fbac3f5e-b4f4-4bdd-b807-252650adde99,Viera Complex Food Services Inc.,Melbourne,954-540-8620,closed_won,prospect,0,eefa03bf-09d0-6a28-5f29-5f1dd18e5e4e,5a0909f2-eae7-405a-ada8-541cd7b01265
,REVIEW,"same contact, different phone",Fugu Sushi,Ormond Beach,386-265-0099,new_lead,customer,0,,5c5f59cb-e5de-4b3f-aa18-f344337667cd,Ronin Sushi & Bar,Daytona Beach,386-252-6320,new_lead,prospect,0,f1131cd8-87a5-65fb-240a-520bc7cc4a0f,794ee67b-84e3-4a29-9a39-1dd6f4168d7d
,REVIEW,"same contact, different phone",Parrish Medical Center (HHS),Titusville,321-268-6111,closed_won,customer,0,b171860b-ba7f-b541-4a3f-691cf079c75e,28393820-9297-4b67-968f-41b02b582845,Hhs,Titusville,904-635-6110,new_lead,prospect,0,bed702ea-c571-8cba-ac42-65eea95ca8bb,dcb0474c-868b-4006-b4ca-2e4cb1cc8c2f
,REVIEW,"same contact, different phone",Chili's Grill & Bar,Orange City,386-774-0708,new_lead,prospect,0,e178e65a-33be-db96-9265-520bc01761cb,70670ffa-460e-44b1-9877-e792fb45b644,Castaways,Astor,386-749-0187,new_lead,prospect,0,ad4337e2-4eec-dade-f75d-520bbfbf8303,6962fea3-f401-4b64-8be4-8f03ac27b7db
,REVIEW,"same contact, different phone",Mainstreet Grill,Deland,386-740-9535,new_lead,prospect,0,e064b919-5fbd-99b9-c57c-520bc50bbf6b,09cfecb5-019c-4991-90a6-bf2f53bfb9ac,Cavatelli Pasta Kitchen,Ormond Beach,--,new_lead,prospect,0,6d4d2d05-d85f-d0fc-3513-65b2b0b73d2a,1bbedb4b-0ea4-4047-bee3-ddfacb0466eb
,REVIEW,"same contact, different phone",Plaza Resort & Spa,Daytona Beach,386-255-4471,new_lead,prospect,0,5aa1a1c7-a124-3679-c1df-5555d00a479e,db5b8ae7-244f-4686-b5d7-054997fddfd9,Maui Girl Cafe,Cape Canaveral,321-613-2729,new_lead,prospect,0,81d58fd1-c151-cdb0-919b-644976d39f7d,fb5aa2b3-f377-4c60-9a1e-2303ebfe2495
,REVIEW,"same contact, different phone",Doubletree,Indialantic,321-723-4222,new_lead,prospect,0,8a116498-3df0-0c99-6bc8-52d41b3c4688,0457cb33-234e-4f04-b586-671aa22c18a0,Marisol,Melbourne,321-775-0012,new_lead,prospect,0,b619df3f-a5e5-1b49-5c07-6449762282c1,78444990-64a8-4f67-b183-b0721b180779
,REVIEW,"same contact, different phone",El Leoncito Mexican Restaurant,Titusville,321-267-6743,new_lead,prospect,0,6f36f088-8b98-3598-2dfb-52d4227e594d,1af2cf9e-7ba7-4158-8fd7-c9a874c38592,El Leoncito,Titusville,321-267-1159,new_lead,prospect,0,9a7b95bc-aac6-cc0b-44f8-644976d8b270,c72d6492-7fab-4bab-99a0-13c53edbe96a
,REVIEW,"same contact, different phone",Viera Mobil,Rockledge,321-636-5106,new_lead,prospect,0,26983a5e-af71-a969-8910-52d42ea6c877,f1e31b8b-3a5d-46cd-b49f-3dc36de50339,Viera Pizza,Viera,321-636-7696,new_lead,prospect,0,a813d34a-142e-5469-b927-644975707980,ebd89a5d-52cc-4ea2-8b1f-2ab4f82faa10
,REVIEW,"same contact, different phone",Food Mart,Titusville,321-269-7267,new_lead,prospect,0,3006d28c-6552-9e32-f5f0-52d42e18ded4,fd66ca12-91e1-4ebe-af3d-28e73b5914ce,7-Eleven,Rockledge,321-631-2064,new_lead,prospect,0,f4120e54-ccdd-8a5b-9b2e-644975e039a7,1e7a5f81-9210-4e22-bdf9-9c5378041bce
,REVIEW,"same contact, different phone",Billy's Tap Room & Grill,Ormond Beach,386-672-1910,new_lead,prospect,0,dda5e21e-5a3c-74da-c2cf-520bbe5187b6,015f180f-0f77-49b2-a044-f83ec46d94f2,Doug & Lil's Potato Patch,Deland,386-734-8181,new_lead,prospect,0,c617d06f-88a0-c233-03bb-520bc198374c,cc73b4b0-10b7-4e1c-8db7-d185f55f4461
,REVIEW,"same contact, different phone",Hoffman's Table,Titusville,321-567-4338,new_lead,prospect,0,64375be3-3397-3fde-cc43-6138d04b0b02,81d328b5-c747-46c9-b853-7f4e74c21c11,Coffee Shoppe,Titusville,321-267-9902,new_lead,prospect,0,1a39fd4a-7c06-3dc2-2d8a-52d421063b8d,cc89416a-b3f1-4091-8395-1c9c225ad998
,REVIEW,"same contact, different phone",Firehouse Subs,Deland,386-740-8700,new_lead,prospect,0,decf1640-68eb-e86c-0c13-520bc239b7bc,ad19b48b-7473-4630-b801-32ba82c04823,"Firehouse Restaurant Group, Inc.",Ormond Beach,386-672-3893,new_lead,prospect,0,61d70b02-80f1-7649-7d28-5c613068aeb8,9624513d-47e0-4a61-b518-7620ead4e1d6
,REVIEW,"same contact, different phone",Islander Beach Resort,New Smyrna Beach,386-427-3452,new_lead,prospect,0,32a8da35-8c8b-d742-8603-520bb8314138,1db16485-277f-424f-b252-f1264bb38132,Islander Beach Cafe,New Smyrna Beach,386-428-0105,new_lead,prospect,0,e6bd4db4-dccf-f0e1-c13c-520bc379cb47,54a199ee-81f6-41e5-806a-f7d449acbd48
,REVIEW,"same contact, different phone",McDonald's,Melbourne,321-242-8681,new_lead,prospect,0,5e04001f-e140-43cc-2e46-5555c7032025,0b19d1ef-af83-4bec-a57b-4b65b7f20f95,Mc Donald's,New Smyrna Beach,386-424-1533,new_lead,prospect,0,e67336c9-d9c4-2da8-2181-520bc5decc87,37e3c4cb-b8c4-4473-b2c0-0da10108caf0
,REVIEW,"same contact, different phone",Pineda Inn,Rockledge,321-751-5311,new_lead,prospect,0,51dc2007-213a-082d-2024-55f2d0f9a269,e24e9b3f-abee-4021-ae2e-c4a158a0d434,Capt Katanna's,Melbourne,321-253-1369,new_lead,prospect,0,d1be73ad-fc6c-5f77-b80f-55f2cf3281a9,39c335da-3c66-45eb-a730-d9a26f6a70e6
,REVIEW,"same contact, different phone",Pineda Inn Bar & Grill,Rockledge,321-751-5311,new_lead,prospect,0,fe7e0447-e9d9-903d-55f9-52d4297790e3,273908f3-5ca9-4880-9019-6eab401196f9,Captain Katanna's Dockside,Melbourne,321-253-1369,new_lead,prospect,0,6679d68d-d890-be9b-41c5-52d420b5dbdd,0dea04c1-d807-46a9-9c17-b09e1ddbce55
,REVIEW,"same contact, different phone",Howard's Restaurant,Ormond Beach,386-673-1222,new_lead,prospect,0,aa9f9e3c-5489-fe7c-4c7e-520bc354c135,a2014c0f-7bbe-472b-9883-e63eaa290f75,Checkers Drive Thru,Daytona Beach,386-253-7816,new_lead,prospect,0,4475f672-66e0-51b0-d679-5555d094b1e9,8ccfa9bc-907b-41e1-bc92-3b0b96db51bd
,REVIEW,"same contact, different phone",Checkers Drive-In Restaurant,De Land,386-943-9277,new_lead,prospect,0,c3580148-d3e6-aea0-aaff-520bc0dafd85,985416b2-1813-4266-939d-9872c5f9e743,Checkers Drive Thru,Daytona Beach,386-253-7816,new_lead,prospect,0,4475f672-66e0-51b0-d679-5555d094b1e9,8ccfa9bc-907b-41e1-bc92-3b0b96db51bd
